13/01/2016,5,29000,0
13/01/2016,5.5,29200,0
13/01/2016,6,29000,0
13/01/2016,6.5,30800,0
13/01/2016,7,33000,0
13/01/2016,7.5,35200,0
13/01/2016,8,39800,0
13/01/2016,8.5,50400,0
13/01/2016,9,62600,0
13/01/2016,9.5,62400,0
13/01/2016,10,54200,0
13/01/2016,10.5,50400,0
13/01/2016,11,49000,0
13/01/2016,11.5,46800,0
13/01/2016,12,51000,0
13/01/2016,12.5,55200,0
13/01/2016,13,50800,0
13/01/2016,13.5,47000,0
13/01/2016,14,49800,0
13/01/2016,14.5,50200,0
13/01/2016,15,50200,0
13/01/2016,15.5,49800,0
13/01/2016,16,47600,0
13/01/2016,16.5,50600,0
13/01/2016,17,53000,0
13/01/2016,17.5,51600,0
13/01/2016,18,49200,0
13/01/2016,18.5,42200,0
13/01/2016,19,35600,0
13/01/2016,19.5,35000,0
13/01/2016,20,34000,0
13/01/2016,20.5,35800,0
13/01/2016,21,32400,0
13/01/2016,21.5,32800,0
13/01/2016,22,37800,0
13/01/2016,22.5,29600,0
13/01/2016,23,28800,0
13/01/2016,23.5,30200,0
14/01/2016,0,29200,0
14/01/2016,0.5,28400,0
14/01/2016,1,29000,0
14/01/2016,1.5,28400,0
14/01/2016,2,28200,0
14/01/2016,2.5,30200,0
14/01/2016,3,28600,0
14/01/2016,3.5,28400,0
14/01/2016,4,29200,0
14/01/2016,4.5,29800,0
14/01/2016,5,28400,0
14/01/2016,5.5,28600,0
14/01/2016,6,29800,0
14/01/2016,6.5,31400,0
14/01/2016,7,33000,0
14/01/2016,7.5,37000,0
14/01/2016,8,42600,0
14/01/2016,8.5,51600,0
14/01/2016,9,62600,0
14/01/2016,9.5,65800,0
14/01/2016,10,55400,0
14/01/2016,10.5,50800,0
14/01/2016,11,49400,0
14/01/2016,11.5,46600,0
14/01/2016,12,49000,0
14/01/2016,12.5,52000,0
14/01/2016,13,45400,0
14/01/2016,13.5,48400,0
14/01/2016,14,47400,0
14/01/2016,14.5,43800,0
14/01/2016,15,44600,0
14/01/2016,15.5,42400,0
14/01/2016,16,44600,0
14/01/2016,16.5,48600,0
14/01/2016,17,49800,0
14/01/2016,17.5,44600,0
14/01/2016,18,42600,0
14/01/2016,18.5,39400,0
14/01/2016,19,35800,0
14/01/2016,19.5,35200,0
14/01/2016,20,34800,0
14/01/2016,20.5,33400,0
14/01/2016,21,31600,0
14/01/2016,21.5,30000,0
14/01/2016,22,32200,0
14/01/2016,22.5,29800,0
14/01/2016,23,29400,0
14/01/2016,23.5,28600,0
15/01/2016,0,30000,0
15/01/2016,0.5,28800,0
15/01/2016,1,28600,0
15/01/2016,1.5,28600,0
15/01/2016,2,28600,0
15/01/2016,2.5,28600,0
15/01/2016,3,30600,0
15/01/2016,3.5,29000,0
15/01/2016,4,28400,0
15/01/2016,4.5,28600,0
15/01/2016,5,28400,0
15/01/2016,5.5,28600,0
15/01/2016,6,30600,0
15/01/2016,6.5,31000,0
15/01/2016,7,32200,0
15/01/2016,7.5,35400,0
15/01/2016,8,40200,0
